date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,isRI
2020-03-08,18.0,13.0,133.0,15.0,4.0,-2.0,0
2020-03-09,0.0,1.0,-1.0,-4.0,2.0,1.0,0
2020-03-10,6.0,6.0,38.0,4.0,1.0,0.0,0
2020-03-11,5.0,7.0,15.0,3.0,1.0,0.0,0
2020-03-12,6.0,19.0,11.0,2.0,1.0,1.0,0
2020-03-13,2.0,25.0,13.0,2.0,0.0,2.0,0
2020-03-14,-5.0,23.0,2.0,-2.0,2.0,3.0,0
2020-03-15,-5.0,13.0,47.0,-7.0,-1.0,2.0,0
2020-03-16,-10.0,19.0,7.0,-16.0,-13.0,6.0,0
2020-03-17,-20.0,14.0,58.0,-11.0,-21.0,9.0,0
2020-03-18,-34.0,3.0,-5.0,-21.0,-28.0,14.0,0
2020-03-19,-39.0,-3.0,-16.0,-27.0,-31.0,16.0,0
2020-03-20,-40.0,3.0,-6.0,-28.0,-32.0,18.0,0
2020-03-21,-48.0,-4.0,23.0,-28.0,-20.0,12.0,0
2020-03-22,-50.0,-21.0,26.0,-39.0,-27.0,10.0,0
2020-03-23,-36.0,-4.0,25.0,-34.0,-36.0,16.0,0
2020-03-24,-47.0,-16.0,43.0,-35.0,-41.0,19.0,0
2020-03-25,-52.0,-25.0,43.0,-37.0,-44.0,20.0,0
2020-03-26,-51.0,-24.0,15.0,-39.0,-44.0,21.0,0
2020-03-27,-51.0,-23.0,33.0,-39.0,-43.0,23.0,0
2020-03-28,-58.0,-26.0,-26.0,-46.0,-31.0,16.0,0
2020-03-29,-55.0,-30.0,-12.0,-50.0,-34.0,13.0,0
2020-03-30,-45.0,-21.0,52.0,-37.0,-43.0,18.0,0
2020-03-31,-47.0,-20.0,20.0,-34.0,-45.0,20.0,0
2020-04-01,-43.0,-15.0,74.0,-30.0,-45.0,19.0,0
2020-04-02,-44.0,-16.0,91.0,-31.0,-45.0,20.0,0
2020-04-03,-46.0,-17.0,43.0,-34.0,-45.0,23.0,0
2020-04-04,-51.0,-14.0,50.0,-35.0,-30.0,14.0,0
2020-04-05,-47.0,-18.0,124.0,-40.0,-33.0,10.0,0
2020-04-06,-45.0,-18.0,49.0,-35.0,-44.0,19.0,0
2020-04-07,-42.0,-15.0,111.0,-23.0,-46.0,19.0,0
2020-04-08,-47.0,-18.0,31.0,-37.0,-46.0,20.0,0
2020-04-09,-46.0,-14.0,14.0,-37.0,-47.0,21.0,0
2020-04-10,-46.0,-12.0,36.0,-38.0,-52.0,25.0,0
2020-04-11,-47.0,-2.0,67.0,-34.0,-33.0,13.0,0
2020-04-12,-70.0,-43.0,-1.0,-50.0,-43.0,12.0,0
2020-04-13,-47.0,-23.0,-3.0,-42.0,-45.0,20.0,0
2020-04-14,-46.0,-19.0,3.0,-36.0,-45.0,21.0,0
2020-04-15,-39.0,-12.0,18.0,-33.0,-44.0,20.0,0
2020-04-16,-40.0,-13.0,38.0,-33.0,-44.0,20.0,0
2020-04-17,-43.0,-17.0,32.0,-34.0,-44.0,22.0,0
2020-04-18,-42.0,-10.0,85.0,-27.0,-27.0,12.0,0
2020-04-19,-39.0,-16.0,112.0,-36.0,-30.0,9.0,0
2020-04-20,-38.0,-18.0,50.0,-33.0,-43.0,18.0,0
2020-04-21,-39.0,-14.0,52.0,-31.0,-44.0,19.0,0
2020-04-22,-39.0,-14.0,47.0,-32.0,-44.0,19.0,0
2020-04-23,-41.0,-15.0,30.0,-34.0,-44.0,20.0,0
2020-04-24,-42.0,-16.0,58.0,-31.0,-43.0,21.0,0
2020-04-25,-43.0,-9.0,78.0,-29.0,-27.0,11.0,0
2020-04-26,-33.0,-9.0,183.0,-29.0,-29.0,7.0,0
2020-04-27,-36.0,-13.0,40.0,-34.0,-42.0,18.0,0
2020-04-28,-37.0,-11.0,31.0,-31.0,-43.0,13.0,0
2020-04-29,-39.0,-13.0,1.0,-34.0,-44.0,20.0,0
2020-04-30,-32.0,-5.0,94.0,-25.0,-42.0,18.0,0
2020-05-01,-34.0,-4.0,106.0,-20.0,-42.0,18.0,0
2020-05-02,-34.0,4.0,193.0,-12.0,-25.0,8.0,0
2020-02-15,4.0,3.0,1.0,-5.0,1.0,0.0,0
2020-02-16,5.0,2.0,0.0,-12.0,1.0,0.0,0
2020-02-17,2.0,2.0,2.0,6.0,-26.0,6.0,0
2020-02-18,2.0,4.0,3.0,5.0,3.0,0.0,0
2020-02-19,0.0,0.0,-2.0,-2.0,2.0,0.0,0
2020-02-20,5.0,5.0,4.0,6.0,1.0,0.0,0
2020-02-21,3.0,7.0,14.0,16.0,4.0,0.0,0
2020-02-22,7.0,9.0,16.0,14.0,4.0,-1.0,0
2020-02-23,8.0,8.0,7.0,0.0,3.0,0.0,0
2020-02-24,-2.0,4.0,-1.0,-3.0,3.0,1.0,0
2020-02-25,-1.0,2.0,-5.0,-3.0,0.0,3.0,0
2020-02-26,8.0,9.0,2.0,5.0,2.0,-1.0,0
2020-02-27,9.0,7.0,4.0,9.0,2.0,-1.0,0
2020-02-28,10.0,12.0,20.0,17.0,3.0,-2.0,0
2020-02-29,13.0,13.0,10.0,19.0,2.0,-2.0,0
2020-03-01,0.0,3.0,-21.0,-13.0,1.0,2.0,0
2020-03-02,5.0,8.0,0.0,-18.0,4.0,0.0,0
2020-03-03,11.0,14.0,3.0,-18.0,4.0,-1.0,0
2020-03-04,9.0,12.0,7.0,10.0,3.0,-1.0,0
2020-03-05,11.0,12.0,18.0,8.0,2.0,-1.0,0
2020-03-06,8.0,12.0,32.0,16.0,3.0,-1.0,0
2020-03-07,13.0,15.0,39.0,21.0,4.0,-3.0,0
2020-03-08,9.0,10.0,3.0,4.0,2.0,0.0,0
2020-03-09,9.0,16.0,19.0,8.0,4.0,-1.0,0
2020-03-10,9.0,15.0,15.0,8.0,3.0,-1.0,0
2020-03-11,8.0,16.0,16.0,6.0,2.0,-1.0,0
2020-03-12,6.0,26.0,4.0,10.0,0.0,0.0,0
2020-03-13,-3.0,29.0,-2.0,3.0,-3.0,3.0,0
2020-03-14,-7.0,20.0,-15.0,8.0,-2.0,3.0,0
2020-03-15,-4.0,17.0,3.0,0.0,-3.0,2.0,0
2020-03-16,1.0,33.0,16.0,3.0,-16.0,4.0,0
2020-03-17,-7.0,27.0,24.0,4.0,-19.0,6.0,0
2020-03-18,-13.0,21.0,16.0,-2.0,-23.0,7.0,0
2020-03-19,-31.0,4.0,-27.0,-27.0,-29.0,14.0,0
2020-03-20,-38.0,7.0,-17.0,-8.0,-29.0,15.0,0
2020-03-21,-39.0,4.0,19.0,9.0,-21.0,9.0,0
2020-03-22,-38.0,-7.0,9.0,-11.0,-26.0,8.0,0
2020-03-23,-28.0,3.0,33.0,-4.0,-30.0,11.0,0
2020-03-24,-31.0,0.0,12.0,-9.0,-33.0,13.0,0
2020-03-25,-35.0,-6.0,0.0,-12.0,-35.0,14.0,0
2020-03-26,-36.0,-7.0,12.0,-14.0,-36.0,15.0,0
2020-03-27,-42.0,-8.0,-4.0,-13.0,-35.0,17.0,0
2020-03-28,-44.0,-12.0,-9.0,-7.0,-28.0,11.0,0
2020-03-29,-37.0,-13.0,29.0,-14.0,-29.0,8.0,0
2020-03-30,-31.0,-5.0,27.0,-10.0,-35.0,12.0,0
2020-03-31,-31.0,-5.0,8.0,-9.0,-36.0,13.0,0
2020-04-01,-33.0,-6.0,-9.0,-12.0,-38.0,15.0,0
2020-04-02,-44.0,-17.0,-35.0,-21.0,-41.0,19.0,0
2020-04-03,-37.0,-3.0,-13.0,-11.0,-37.0,17.0,0
2020-04-04,-42.0,-7.0,5.0,-5.0,-27.0,11.0,0
2020-04-05,-39.0,-11.0,22.0,-21.0,-31.0,9.0,0
2020-04-06,-32.0,-5.0,16.0,-15.0,-35.0,13.0,0
2020-04-07,-32.0,-5.0,15.0,-13.0,-37.0,14.0,0
2020-04-08,-32.0,-4.0,26.0,-12.0,-38.0,14.0,0
2020-04-09,-32.0,-5.0,33.0,-13.0,-38.0,14.0,0
2020-04-10,-33.0,1.0,44.0,-10.0,-41.0,16.0,0
2020-04-11,-41.0,-2.0,-25.0,-15.0,-30.0,12.0,0
2020-04-12,-64.0,-43.0,-49.0,-40.0,-40.0,12.0,0
2020-04-13,-39.0,-16.0,-25.0,-25.0,-36.0,15.0,0
2020-04-14,-36.0,-12.0,-21.0,-18.0,-35.0,16.0,0
2020-04-15,-29.0,-6.0,-25.0,-21.0,-36.0,15.0,0
2020-04-16,-40.0,-18.0,-31.0,-33.0,-40.0,19.0,0
2020-04-17,-33.0,-9.0,-2.0,-8.0,-34.0,17.0,0
2020-04-18,-32.0,-7.0,24.0,-4.0,-24.0,9.0,0
2020-04-19,-30.0,-14.0,7.0,-20.0,-28.0,8.0,0
2020-04-20,-22.0,-5.0,37.0,-12.0,-33.0,12.0,0
2020-04-21,-21.0,-2.0,61.0,-7.0,-34.0,12.0,0
2020-04-22,-24.0,-4.0,39.0,-9.0,-35.0,13.0,0
2020-04-23,-30.0,-8.0,-2.0,-11.0,-36.0,15.0,0
2020-04-24,-31.0,-4.0,6.0,-6.0,-34.0,16.0,0
2020-04-25,-27.0,-1.0,49.0,1.0,-24.0,8.0,0
2020-04-26,-25.0,-6.0,41.0,-15.0,-28.0,6.0,0
2020-04-27,-19.0,-2.0,39.0,-12.0,-32.0,11.0,0
2020-04-28,-21.0,1.0,23.0,-7.0,-33.0,5.0,0
2020-04-29,-18.0,3.0,76.0,-3.0,-34.0,11.0,0
2020-04-30,-20.0,1.0,51.0,-1.0,-35.0,12.0,0
2020-05-01,-20.0,3.0,50.0,5.0,-31.0,12.0,0
2020-05-02,-22.0,1.0,46.0,7.0,-21.0,7.0,0
